f0,Identifier:remoteCandidateId
f36924,Literal:NEAREST_MIPMAP_LINEAR
f36925,Property:resizeMode
f36926,Identifier:MEDIA_ERR_SRC_NOT_SUPPORTED
f36927,FunctionDeclaration:characters
f36928,ReturnStatement:w3
f36929,IfStatement:bind
f36930,ArrowFunctionExpression:user
f36931,FunctionDeclaration:oncomplete
f36932,BinaryExpression:atop
f36933,FunctionDeclaration:ctrlKey
f36934,Identifier:stitch
f36935,Identifier:mediaKeys
f36936,ArrayExpression:knee
f36937,SequenceExpression:from
f36938,Identifier:artwork
f36939,Property:NEAREST_MIPMAP_LINEAR
f36940,ConditionalExpression:load
f36941,SwitchCase:pull
f36942,Property:unitType
f36943,CallExpression:DOMNodeRemovedFromDocument
f36944,Identifier:onselectionchange
f36945,ReturnStatement:srflx
f36946,MemberExpression:valueOf
f36947,FunctionExpression:manual
f36948,BinaryExpression:getAll
f36949,FunctionExpression:sampleSize
f36950,LogicalExpression:isTypeSupported
f36951,MemberExpression:display
f36952,MemberExpression:nodeName
f36953,Property:idl
f36954,CallExpression:USB
f36955,VariableDeclarator:alpha
f36956,Identifier:mozPresentedFrames
f36957,Property:dataTransfer
f36958,FunctionExpression:granted
f36959,MemberExpression:clientWidth
f36960,Property:SVGZoomEvent
f36961,ArrayExpression:endContainer
f36962,VariableDeclarator:removedNodes
f36963,Property:scrollTo
f36964,AssignmentExpression:strings
f36965,Identifier:URL
f36966,ArrayExpression:onstatechange
f36967,ForInStatement:sync
f36968,UnaryExpression:DeviceProximityEvent
f36969,SwitchCase:network
f36970,CallExpression:speakers
f36971,AssignmentExpression:pname
f36972,VariableDeclarator:DocumentTouch
f36973,IfStatement:battery
f36974,ArrayExpression:registerProtocolHandler
f36975,MemberExpression:contextMenu
f36976,Property:now
f36977,ArrayExpression:mimeTypes
f36978,ArrayExpression:dpi
f36979,SequenceExpression:Element
f36980,MemberExpression:uniform2iv
f36981,Literal:productID
f36982,Literal:axis
f36983,FunctionDeclaration:formData
f36984,Property:manufacturerData
f36985,AssignmentExpression:getRandomValues
f36986,CallExpression:utterance
f36987,BinaryExpression:Location
f36988,AssignmentExpression:sorted
f36989,VariableDeclarator:containerName
f36990,AssignmentExpression:createScriptProcessor
f36991,AssignmentExpression:iterator
f36992,LogicalExpression:core
f36993,ArrayExpression:darken
f36994,Literal:installing
f36995,Property:TimeoutError
f36996,UnaryExpression:head
f36997,MemberExpression:OfflineAudioCompletionEvent
f36998,CallExpression:SVGPathSegCurvetoCubicAbs
f36999,SwitchCase:title
f37000,Property:onblur
f37001,Identifier:packetsReceived
f37002,FunctionExpression:scrollLeft
f37003,SequenceExpression:radio
f37004,FunctionExpression:not
f37005,UnaryExpression:rem
f37006,CallExpression:inputs
f37007,AssignmentExpression:arguments
f37008,ConditionalExpression:cookie
f37009,ArrayExpression:rowSpan
f37010,CallExpression:indexedDB
f37011,SwitchCase:bound
f37012,Literal:SVGFEComponentTransferElement
f37013,Identifier:delegatesFocus
f37014,CallExpression:mastercard
f37015,FunctionExpression:com
f37016,AssignmentExpression:anchorNode
f37017,NewExpression:undefined
f37018,VariableDeclarator:mousemove
f37019,Identifier:SVGFEColorMatrixElement
f37020,MemberExpression:extractContents
f37021,FunctionExpression:restore
f37022,VariableDeclarator:highWaterMark
f37023,CallExpression:XMLDocument
f37024,ConditionalExpression:enctype
f37025,AssignmentExpression:center
f37026,FunctionExpression:external
f37027,SequenceExpression:country
f37028,ConditionalExpression:touchmove
f37029,Literal:nntp
f37030,Identifier:initMouseEvent
f37031,ConditionalExpression:valueAsNumber
f37032,Literal:rootNode
f37033,VariableDeclarator:clearMark
f37034,IfStatement:stopPropagation
f37035,UnaryExpression:isFinal
f37036,IfStatement:subtle
f37037,NewExpression:align
f37038,Literal:speechSynthesis
f37039,UnaryExpression:archive
f37040,ConditionalExpression:Int32Array
f37041,Property:touchleave
f37042,CallExpression:scrollTopMax
f37043,VariableDeclarator:toLocaleString
f37044,LogicalExpression:devicePixelRatio
f37045,ArrayExpression:void
f37046,ArrayExpression:getEntriesByName
f37047,Literal:Int32Array
f37048,LogicalExpression:gl
f37049,VariableDeclarator:vertexAttribDivisor
f37050,ForInStatement:timing
f37051,VariableDeclarator:Mozilla
f37052,Identifier:prototype
f37053,CallExpression:sessionId
f37054,AssignmentExpression:keyPath
f37055,Identifier:SVGColorProfileRule
f37056,Identifier:tiltY
f37057,SwitchStatement:numberOfItems
f37058,MemberExpression:rolloffFactor
f37059,Literal:readystatechange
f37060,BinaryExpression:total
f37061,CallExpression:xMidYMid
f37062,SwitchCase:DOMNodeRemovedFromDocument
f37063,NewExpression:longitude
f37064,SwitchStatement:options
f37065,VariableDeclarator:encrypted
f37066,Literal:EXT_disjoint_timer_query
f37067,Identifier:vertexAttribI4ui
f37068,Identifier:proximity
f37069,LogicalExpression:images
f37070,ArrayExpression:scoped
f37071,Identifier:SVGTests
f37072,Literal:uniform2uiv
f37073,MemberExpression:ProcessingInstruction
f37074,Identifier:error
f37075,VariableDeclarator:encodings
f37076,CallExpression:installed
f37077,ReturnStatement:expansion
f37078,Identifier:sendAsBinary
f37079,ArrowFunctionExpression:db
f37080,ConditionalExpression:dilate
f37081,LogicalExpression:returnValue
f37082,Literal:array
f37083,VariableDeclarator:copyTo
f37084,IfStatement:autoIncrement
f37085,IfStatement:XMLHttpRequest
f37086,MemberExpression:hashchange
f37087,MemberExpression:attr
f37088,UnaryExpression:decode
f37089,MemberExpression:clipboardData
f37090,MemberExpression:updateDisplay
f37091,ReturnStatement:tooltip
f37092,Identifier:payer
f37093,UnaryExpression:touchstart
f37094,Property:uniform1f
f37095,MemberExpression:SVGElement
f37096,BinaryExpression:strokeStyle
f37097,FunctionDeclaration:vpn
f37098,Identifier:FileList
f37099,VariableDeclarator:getSyncParameter
f37100,ArrayExpression:patternContentUnits
f37101,Identifier:rightProjectionMatrix
f37102,SequenceExpression:lines
f37103,CallExpression:manipulation
f37104,MemberExpression:HTMLDListElement
f37105,ConditionalExpression:arrayBuffer
f37106,NewExpression:lastEventId
f37107,CallExpression:locale
f37108,FunctionDeclaration:maxlength
f37109,FunctionDeclaration:cacheName
f37110,FunctionDeclaration:setOrientation
f37111,MemberExpression:HTMLAnchorElement
f37112,FunctionExpression:classList
f37113,Identifier:deleteCaption
f37114,MemberExpression:ARRAY_BUFFER
f37115,CallExpression:touchleave
f37116,Identifier:createSVGPathSegLinetoHorizontalRel
f37117,ArrayExpression:isFinal
f37118,NewExpression:parse
f37119,VariableDeclarator:sidebar
f37120,LogicalExpression:fonts
f37121,TemplateElement:background
f37122,SwitchCase:Selection
f37123,Property:undoManager
f37124,CallExpression:pushState
f37125,ArrayExpression:httpEquiv
f37126,Literal:primitiveType
f37127,Literal:srcdoc
f37128,BinaryExpression:loadeddata
f37129,IfStatement:webkit
f37130,Literal:connected
f37131,ReturnStatement:focus
f37132,AssignmentExpression:colorMask
f37133,Identifier:NAMESPACE_RULE
f37134,Literal:details
f37135,Property:transformFeedbackVaryings
f37136,CallExpression:insertNode
f37137,BinaryExpression:addEventListener
f37138,ArrayExpression:billingAddress
f37139,Property:isDefaultNamespace
f37140,Literal:iceconnectionstatechange
f37141,Literal:NaN
f37142,MemberExpression:onloading
f37143,MemberExpression:replaceState
f37144,Property:registration
f37145,UnaryExpression:ondeviceorientationabsolute
f37146,BinaryExpression:addTrack
f37147,Property:newVersion
f37148,VariableDeclarator:serviceWorker
f37149,Identifier:transmission
f37150,Literal:endContainer
f37151,NewExpression:Netscape
f37152,Property:srcElement
f37153,CallExpression:atop
f37154,BinaryExpression:thresholds
f37155,Literal:rtsp
f37156,MemberExpression:clipPathUnits
f37157,Identifier:RGBA16F
f37158,Identifier:demote
f37159,Literal:step
f37160,VariableDeclarator:tag
f37161,CallExpression:TextMetrics
f37162,Property:leftDegrees
f37163,FunctionExpression:handleIntersect
f37164,AssignmentExpression:appinstalled
f37165,UnaryExpression:ErrorEvent
f37166,Literal:lower
f37167,ArrayExpression:Canvas
f37168,LogicalExpression:SourceBuffer
f37169,LogicalExpression:Storage
f37170,Identifier:InvalidNodeTypeError
f37171,Property:TypeMismatchError
f37172,Property:addTextTrack
f37173,MethodDefinition:brightness
f37174,BinaryExpression:HTMLTimeElement
f37175,Literal:browserLanguage
f37176,UnaryExpression:entries
f37177,LogicalExpression:contrast
f37178,ArrayExpression:VersionChange
f37179,ReturnStatement:altKey
f37180,Property:mozOrientation
f37181,CallExpression:lastState
f37182,Literal:time
f37183,ArrayExpression:removeItem
f37184,Identifier:onafterprint
f37185,ArrayExpression:port
f37186,BinaryExpression:MSCSSMatrix
f37187,LogicalExpression:bottom
f37188,Property:HTMLAudioElement
f37189,UnaryExpression:high
f37190,Identifier:OES_texture_float_linear
f37191,SequenceExpression:rootNode
f37192,ArrayExpression:currentState
f37193,LogicalExpression:getComputedStyle
f37194,Literal:inactive
f37195,MethodDefinition:origin
f37196,CallExpression:failed
f37197,Property:itemScope
f37198,IfStatement:offsetParent
f37199,Identifier:copyTo
f37200,Literal:byteOffset
f37201,MemberExpression:accessKey
f37202,CallExpression:ReadableStreamDefaultReader
f37203,Property:presentation
f37204,MemberExpression:getBounds
f37205,SequenceExpression:m11
f37206,CallExpression:getSupportedConstraints
f37207,Identifier:MouseWheelEvent
f37208,ArrayExpression:nodeType
f37209,Property:isSameNode
f37210,CallExpression:vrdisplaypointerrestricted
f37211,Identifier:exponentialRampToValueAtTime
f37212,BinaryExpression:microphone
f37213,VariableDeclarator:ownerDocument
f37214,SwitchCase:message
f37215,Property:onupdate
f37216,CallExpression:mozilla
f37217,ArrayExpression:pranswer
f37218,Identifier:microseconds
f37219,VariableDeclarator:outputs
f37220,LogicalExpression:symbols
f37221,MemberExpression:RGBA32F_EXT
f37222,UnaryExpression:requestIdleCallback
f37223,CallExpression:userChoice
f37224,FunctionExpression:clearImmediate
f37225,UnaryExpression:currentStyle
f37226,Identifier:OfflineAudioContext
f37227,Property:getActiveUniformBlockName
f37228,CallExpression:colSpan
f37229,Property:m24
f37230,VariableDeclarator:button
f37231,Identifier:onpointercancel
f37232,MemberExpression:always
f37233,VariableDeclarator:notification
f37234,NewExpression:AudioContext
f37235,FunctionExpression:fx
f37236,Literal:getVideoPlaybackQuality
f37237,ReturnStatement:cookie
f37238,ForInStatement:table
f37239,LogicalExpression:getContext
f37240,Identifier:iceServers
f37241,LogicalExpression:preload
f37242,MemberExpression:onfinish
f37243,SequenceExpression:cancel
f37244,ArrayExpression:lName
f37245,IfStatement:when
f37246,Property:bgcolor
f37247,BinaryExpression:insertAdjacentText
f37248,CatchClause:dx
f37249,CallExpression:rid
f37250,ReturnStatement:nextSibling
f37251,Property:onpagehide
f37252,MemberExpression:mouseenter
f37253,ReturnStatement:userLanguage
f37254,CallExpression:remove
f37255,Literal:SpeechRecognitionResult
f37256,CallExpression:_blank
f37257,Literal:frameBuffer
f37258,Property:drawElements
f37259,ReturnStatement:moveBy
f37260,FunctionExpression:leftBounds
f37261,LogicalExpression:scope
f37262,AssignmentExpression:KeyboardEvent
f37263,Identifier:send
f37264,CallExpression:response
f37265,LabeledStatement:label
f37266,CallExpression:pointermove
f37267,Literal:selectedOptions
f37268,UpdateExpression:touches
f37269,MemberExpression:personalbar
f37270,CallExpression:nodeType
f37271,Literal:globalCompositeOperation
f37272,SwitchCase:dispatchEvent
f37273,MemberExpression:SVGUseElement
f37274,MemberExpression:displayId
f37275,CallExpression:XMLHttpRequest
f37276,ArrayExpression:clientId
f37277,Identifier:ondragstart
f37278,Property:MIDIOutputMap
f37279,VariableDeclarator:iceTransport
f37280,Identifier:createPanner
f37281,VariableDeclarator:setEnd
f37282,AssignmentExpression:gfx
f37283,Literal:enabled
f37284,IfStatement:info
f37285,ReturnStatement:undefined
f37286,UnaryExpression:CSSStyleDeclaration
f37287,AssignmentExpression:disconnect
f37288,CallExpression:focusDistance
f37289,MethodDefinition:enable
f37290,MemberExpression:follow
f37291,LogicalExpression:scrollX
f37292,CallExpression:returnValue
f37293,LogicalExpression:when
f37294,FunctionExpression:responseType
f37295,CallExpression:bounds
f37296,NewExpression:console
f37297,VariableDeclarator:timeStamp
f37298,Literal:containsNode
f37299,Literal:spellcheck
f37300,FunctionDeclaration:filter
f37301,Property:clientDataJSON
f37302,ArrayExpression:WebVR
f37303,CallExpression:span
f37304,LogicalExpression:userAgent
f37305,Identifier:COMPRESSED_RGBA_PVRTC_4BPPV1_IMG
f37306,UnaryExpression:fillStyle
f37307,SwitchCase:frame
f37308,Property:nextElementSibling
f37309,MemberExpression:maximize
f37310,Literal:var
f37311,AssignmentExpression:commit
f37312,UnaryExpression:DONE
f37313,NewExpression:float
f37314,VariableDeclarator:viewBox
f37315,ForInStatement:list
f37316,LogicalExpression:publicKey
f37317,Property:onresult
f37318,FunctionExpression:allow
f37319,ArrayExpression:focusout
f37320,IfStatement:decrypt
f37321,LogicalExpression:styleSheets
f37322,LogicalExpression:done
f37323,Identifier:getCharacteristics
f37324,BinaryExpression:insertAdjacentHTML
f37325,FunctionExpression:Text
f37326,BinaryExpression:fullscreenerror
f37327,Identifier:linearRampToValueAtTime
f37328,CallExpression:StyleSheet
f37329,AssignmentExpression:onpopstate
f37330,UnaryExpression:notification
f37331,CallExpression:protocols
f37332,Property:HTMLOListElement
f37333,Literal:SVGRectElement
f37334,MemberExpression:off
f37335,FunctionExpression:keyup
f37336,ArrayExpression:currentDirection
f37337,FunctionDeclaration:cloneContents
f37338,AssignmentExpression:methodData
f37339,NewExpression:ResizeObserver
f37340,Identifier:ProgressEvent
f37341,ReturnStatement:cells
f37342,MemberExpression:DOMString
f37343,Identifier:resumeTransformFeedback
f37344,Property:textAlign
f37345,BinaryExpression:span
f37346,CallExpression:key
f37347,UnaryExpression:CM
f37348,ConditionalExpression:xul
f37349,NewExpression:srclang
f37350,Identifier:precision
f37351,BinaryExpression:MediaSource
f37352,FunctionDeclaration:Message
f37353,Literal:CSSFontFaceRule
f37354,CallExpression:videoTracks
f37355,CallExpression:lineAlign
f37356,MemberExpression:uniform4ui
f37357,BinaryExpression:presentation
f37358,Literal:adData
f37359,AssignmentPattern:min
f37360,ArrayExpression:detail
f37361,FunctionDeclaration:push
f37362,BinaryExpression:COMMENT_NODE
f37363,FunctionDeclaration:tooShort
f37364,AssignmentExpression:serviceData
f37365,UpdateExpression:complete
f37366,Identifier:miterLimit
f37367,LabeledStatement:required
f37368,Identifier:HTMLMapElement
f37369,BinaryExpression:removeItem
f37370,CallExpression:Message
f37371,Identifier:onorientationchange
f37372,SwitchStatement:Event
f37373,NewExpression:AbortError
f37374,MemberExpression:pauseOnExit
f37375,ArrayExpression:formenctype
f37376,Literal:handle
f37377,ArrayExpression:currentTarget
f37378,LogicalExpression:readable
f37379,Identifier:webkitMatchesSelector
f37380,FunctionDeclaration:getComputedStyle
f37381,Literal:setStyles
f37382,VariableDeclarator:encrypt
f37383,UnaryExpression:matrix
f37384,VariableDeclarator:anchorOffset
f37385,FunctionExpression:out
f37386,FunctionExpression:getTrackById
f37387,ForInStatement:promise
f37388,Identifier:skewx
f37389,ConditionalExpression:reset
f37390,Identifier:evenodd
f37391,BinaryExpression:OverconstrainedError
f37392,Identifier:removetrack
f37393,ArrayExpression:WRONG_DOCUMENT_ERR
f37394,FunctionExpression:getName
f37395,LogicalExpression:evenodd
f37396,Identifier:HTMLOListElement
f37397,BinaryExpression:p1
f37398,AssignmentExpression:rtl
f37399,Identifier:HTMLTableRowElement
f37400,MemberExpression:droppedVideoFrames
f37401,MemberExpression:DocumentType
f37402,BinaryExpression:colorMask
f37403,ArrayExpression:near
f37404,AssignmentExpression:webkitIsFullScreen
f37405,Identifier:TYPE_RELOAD
f37406,Property:state
f37407,Literal:AudioContext
f37408,Literal:compositionstart
f37409,VariableDeclarator:textAlign
f37410,LogicalExpression:keyCode
f37411,BinaryExpression:onbeforescriptexecute
f37412,Property:m21
f37413,Identifier:getAudioTracks
f37414,AssignmentPattern:label
f37415,ArrayExpression:setAttribute
f37416,FunctionDeclaration:stop
f37417,Property:contextMenu
f37418,BinaryExpression:CSSSupportsRule
f37419,Literal:waitUntil
f37420,Literal:webidl
f37421,MemberExpression:createDynamicsCompressor
f37422,UnaryExpression:metadata
f37423,LogicalExpression:details
f37424,Literal:sourceFile
f37425,MemberExpression:ePrevious
f37426,Property:requestFileSystem
f37427,AssignmentExpression:suspend
f37428,Literal:screenX
f37429,Property:NotSupported
f37430,Property:createNSResolver
f37431,Literal:HTMLParamElement
f37432,LogicalExpression:list
f37433,CallExpression:db
